id,date,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
Iowa,2020-08-04,326,471.86,14.96,4,7.0,0.22
Indiana,2020-08-04,833,812.29,12.07,16,10.29,0.15
Illinois,2020-08-04,1360,1572.86,12.41,19,14.57,0.11
Idaho,2020-08-04,519,434.14,24.29,12,6.57,0.37
Hawaii,2020-08-04,143,119.14,8.41,1,0.14,0.01
Georgia,2020-08-04,2952,3203.43,30.17,75,49.57,0.47
Florida,2020-08-04,5446,7907.57,36.82,245,183.57,0.85
District of Columbia,2020-08-04,85,64.71,9.17,1,0.57,0.08
Delaware,2020-08-04,82,94.43,9.7,2,1.0,0.1
Connecticut,2020-08-04,48,95.0,2.66,0,2.0,0.06
Colorado,2020-08-04,373,438.86,7.62,6,6.57,0.11
California,2020-08-04,5023,7472.43,18.91,196,140.0,0.35
Arkansas,2020-08-04,784,742.86,24.62,15,8.86,0.29
Arizona,2020-08-04,1031,2077.57,28.54,65,60.86,0.84
Alaska,2020-08-04,61,110.71,15.13,0,0.43,0.06
Alabama,2020-08-04,1041,1619.43,33.03,33,25.0,0.51
Northern Mariana Islands,2020-08-05,0,0.86,1.59,0,0.0,0.0
Guam,2020-08-05,14,5.43,3.22,0,0.0,0.0
Puerto Rico,2020-08-05,327,512.86,15.14,9,5.0,0.15
Virgin Islands,2020-08-05,38,16.57,15.6,1,0.14,0.13
Wyoming,2020-08-05,39,42.14,7.28,0,0.14,0.02
Wisconsin,2020-08-05,984,875.43,15.04,9,8.43,0.14
West Virginia,2020-08-05,108,119.0,6.64,0,1.71,0.1
Washington,2020-08-05,561,727.14,9.55,0,10.5,0.14
Virginia,2020-08-05,798,1008.0,11.81,30,21.29,0.25
Vermont,2020-08-05,5,4.29,0.69,0,0.14,0.02
Utah,2020-08-05,460,448.43,13.99,6,4.71,0.15
Texas,2020-08-05,9362,8653.71,29.84,201,188.29,0.65
Tennessee,2020-08-05,1653,1880.0,27.53,27,17.43,0.26
South Dakota,2020-08-05,89,75.29,8.51,1,1.14,0.13
South Carolina,2020-08-05,1282,1375.14,26.71,47,39.86,0.77
Rhode Island,2020-08-05,91,97.29,9.18,1,0.71,0.07
Pennsylvania,2020-08-05,727,786.86,6.15,14,13.0,0.1
Oregon,2020-08-05,279,310.57,7.36,6,4.14,0.1
Oklahoma,2020-08-05,1103,850.0,21.48,17,8.57,0.22
Ohio,2020-08-05,1199,1201.71,10.28,26,24.86,0.21
North Dakota,2020-08-05,124,118.57,15.56,1,0.86,0.11
North Carolina,2020-08-05,1218,1632.43,15.56,41,27.14,0.26
New York,2020-08-05,639,661.86,3.4,9,12.71,0.07
New Mexico,2020-08-05,226,204.29,9.74,9,5.0,0.24
New Jersey,2020-08-05,335,362.71,4.08,0,9.83,0.11
New Hampshire,2020-08-05,26,29.43,2.16,0,1.0,0.07
Nevada,2020-08-05,663,997.43,32.38,29,15.57,0.51
Nebraska,2020-08-05,311,291.57,15.07,3,2.5,0.13
Montana,2020-08-05,121,112.29,10.51,1,1.57,0.15
Missouri,2020-08-05,1061,1181.14,19.24,7,9.71,0.16
Mississippi,2020-08-05,1245,1091.43,36.67,51,34.43,1.16
Minnesota,2020-08-05,618,690.43,12.24,10,5.86,0.1
Michigan,2020-08-05,752,717.0,7.18,6,7.71,0.08
Massachusetts,2020-08-05,440,422.71,6.13,2,11.29,0.16
Maryland,2020-08-05,584,879.14,14.54,6,8.29,0.14
Maine,2020-08-05,17,18.0,1.34,1,0.67,0.05
Louisiana,2020-08-05,1486,1882.0,40.48,45,30.43,0.65
Kentucky,2020-08-05,614,620.57,13.89,2,3.57,0.08
Kansas,2020-08-05,788,410.0,14.07,4,3.14,0.11
Iowa,2020-08-05,605,459.0,14.55,12,6.57,0.21
Indiana,2020-08-05,741,823.86,12.24,11,10.71,0.16
Illinois,2020-08-05,1876,1643.86,12.97,29,16.43,0.13
Idaho,2020-08-05,497,434.86,24.33,4,6.0,0.34
Hawaii,2020-08-05,172,128.29,9.06,0,0.14,0.01
Georgia,2020-08-05,3933,3264.0,30.74,64,47.57,0.45
Florida,2020-08-05,5409,7330.86,34.13,225,184.86,0.86
District of Columbia,2020-08-05,45,63.43,8.99,0,0.43,0.06
Delaware,2020-08-05,159,99.14,10.18,0,0.86,0.09
Connecticut,2020-08-05,115,97.86,2.74,0,1.71,0.05
Colorado,2020-08-05,651,465.43,8.08,2,4.43,0.08
California,2020-08-05,5518,6676.71,16.9,170,140.29,0.36
Arkansas,2020-08-05,912,760.71,25.21,18,10.57,0.35
Arizona,2020-08-05,1693,1981.29,27.22,83,66.14,0.91
Alaska,2020-08-05,58,105.86,14.47,0,0.43,0.06
Alabama,2020-08-05,952,1553.14,31.68,29,22.43,0.46
Northern Mariana Islands,2020-08-06,1,0.71,1.33,0,0.0,0.0
Guam,2020-08-06,8,6.14,3.65,0,0.0,0.0
Puerto Rico,2020-08-06,283,480.29,14.18,12,6.29,0.19
Virgin Islands,2020-08-06,21,19.57,18.42,0,0.14,0.13
Wyoming,2020-08-06,35,38.86,6.71,0,0.14,0.02
Wisconsin,2020-08-06,892,861.14,14.79,9,8.57,0.15
West Virginia,2020-08-06,118,122.14,6.82,0,1.29,0.07
Washington,2020-08-06,667,708.14,9.3,11,10.67,0.14
Virginia,2020-08-06,818,994.71,11.65,25,22.57,0.26
Vermont,2020-08-06,9,5.43,0.87,1,0.14,0.02
Utah,2020-08-06,554,474.0,14.78,2,4.14,0.13
Texas,2020-08-06,7635,8281.14,28.56,248,201.86,0.7
Tennessee,2020-08-06,2214,1907.57,27.93,40,21.14,0.31
South Dakota,2020-08-06,105,84.0,9.5,4,1.71,0.19
South Carolina,2020-08-06,1325,1317.86,25.6,49,39.43,0.77
Rhode Island,2020-08-06,130,94.43,8.91,2,1.0,0.09
Pennsylvania,2020-08-06,802,777.29,6.07,30,13.14,0.1
Oregon,2020-08-06,271,297.71,7.06,1,3.57,0.08
Oklahoma,2020-08-06,840,812.14,20.52,10,8.14,0.21
Ohio,2020-08-06,1166,1120.71,9.59,22,25.14,0.22
North Dakota,2020-08-06,120,125.14,16.42,1,0.86,0.11
North Carolina,2020-08-06,2024,1583.86,15.1,43,27.57,0.26
New York,2020-08-06,694,649.71,3.34,0,11.5,0.06
New Mexico,2020-08-06,207,197.86,9.44,2,4.86,0.23
New Jersey,2020-08-06,374,387.0,4.36,7,9.17,0.1
New Hampshire,2020-08-06,23,28.29,2.08,1,0.57,0.04
Nevada,2020-08-06,786,953.0,30.94,10,13.71,0.45
Nebraska,2020-08-06,332,293.57,15.18,5,3.0,0.16
Montana,2020-08-06,140,113.14,10.59,1,1.57,0.15
Missouri,2020-08-06,1224,1072.0,17.47,12,8.71,0.14
Mississippi,2020-08-06,956,974.43,32.74,21,30.57,1.03
Minnesota,2020-08-06,861,707.0,12.54,7,6.14,0.11
Michigan,2020-08-06,774,699.0,7.0,28,8.86,0.09
Massachusetts,2020-08-06,231,396.57,5.75,32,13.71,0.2
Maryland,2020-08-06,598,836.86,13.84,15,9.0,0.15
Maine,2020-08-06,5,15.57,1.16,0,0.5,0.04
Louisiana,2020-08-06,1303,1824.14,39.24,50,31.57,0.68
Kentucky,2020-08-06,612,614.71,13.76,9,4.57,0.1
Kansas,2020-08-06,106,415.57,14.26,5,2.71,0.09
Iowa,2020-08-06,723,467.71,14.82,12,6.71,0.21
Indiana,2020-08-06,1056,836.86,12.43,6,9.57,0.14
Illinois,2020-08-06,1991,1661.86,13.11,20,17.0,0.13
Idaho,2020-08-06,656,447.43,25.04,9,6.71,0.38
Hawaii,2020-08-06,151,132.14,9.33,2,0.43,0.03
Georgia,2020-08-06,2905,3107.86,29.27,43,49.43,0.47
Florida,2020-08-06,7650,7001.43,32.6,120,165.86,0.77
District of Columbia,2020-08-06,75,65.86,9.33,0,0.43,0.06
Delaware,2020-08-06,69,96.57,9.92,0,0.86,0.09
Connecticut,2020-08-06,20,82.14,2.3,0,0.86,0.02
Colorado,2020-08-06,490,470.71,8.17,0,4.43,0.08
California,2020-08-06,8237,6677.71,16.9,148,143.57,0.36
Arkansas,2020-08-06,735,752.71,24.94,7,10.43,0.35
Arizona,2020-08-06,1514,1834.14,25.2,72,53.86,0.74
Alaska,2020-08-06,40,94.86,12.97,0,0.29,0.04
Alabama,2020-08-06,1938,1547.14,31.55,19,21.29,0.43
Northern Mariana Islands,2020-08-07,0,0.71,1.33,0,0.0,0.0
Guam,2020-08-07,14,7.86,4.66,0,0.0,0.0
Puerto Rico,2020-08-07,752,557.86,16.47,7,6.57,0.19
Virgin Islands,2020-08-07,6,17.43,16.41,0,0.14,0.13
Wyoming,2020-08-07,42,39.14,6.76,1,0.29,0.05
Wisconsin,2020-08-07,1117,890.86,15.3,13,8.29,0.14
West Virginia,2020-08-07,156,113.0,6.31,3,1.57,0.09
Washington,2020-08-07,919,750.0,9.85,28,15.17,0.2
Virginia,2020-08-07,2015,1142.0,13.38,18,20.43,0.24
Vermont,2020-08-07,3,4.86,0.78,0,0.14,0.02
Utah,2020-08-07,498,467.43,14.58,5,4.14,0.13
Texas,2020-08-07,8164,7882.29,27.18,280,201.0,0.69
Tennessee,2020-08-07,2421,1828.0,26.77,20,20.43,0.3
South Dakota,2020-08-07,98,86.71,9.8,3,2.0,0.23
South Carolina,2020-08-07,1422,1314.71,25.53,19,35.71,0.69
Rhode Island,2020-08-07,127,102.29,9.66,0,1.0,0.09
Pennsylvania,2020-08-07,784,755.86,5.9,20,14.14,0.11
Oregon,2020-08-07,408,306.86,7.28,8,3.71,0.09
Oklahoma,2020-08-07,839,825.43,20.86,7,8.43,0.21
Ohio,2020-08-07,1204,1073.71,9.19,34,23.29,0.2
North Dakota,2020-08-07,150,122.57,16.08,1,1.0,0.13
North Carolina,2020-08-07,1555,1523.29,14.52,38,30.43,0.29
New York,2020-08-07,720,660.86,3.4,7,11.0,0.06
New Mexico,2020-08-07,192,195.0,9.3,6,4.71,0.22
New Jersey,2020-08-07,360,339.86,3.83,11,9.33,0.11
New Hampshire,2020-08-07,37,28.0,2.06,0,0.57,0.04
Nevada,2020-08-07,928,927.29,30.11,19,12.71,0.41
Nebraska,2020-08-07,283,270.43,13.98,5,3.0,0.16
Montana,2020-08-07,150,113.43,10.61,5,1.57,0.15
Missouri,2020-08-07,1146,1035.29,16.87,25,9.86,0.16
Mississippi,2020-08-07,1036,955.57,32.11,23,26.43,0.89
Minnesota,2020-08-07,545,674.71,11.96,4,5.86,0.1
Michigan,2020-08-07,813,697.14,6.98,19,10.57,0.11
Massachusetts,2020-08-07,417,382.71,5.55,18,14.29,0.21
Maryland,2020-08-07,797,784.0,12.97,14,10.29,0.17
Maine,2020-08-07,17,14.57,1.08,0,0.33,0.02
Louisiana,2020-08-07,1500,1781.43,38.32,61,36.86,0.79
Kentucky,2020-08-07,712,595.14,13.32,5,4.57,0.1
Kansas,2020-08-07,813,406.43,13.95,4,3.14,0.11
Iowa,2020-08-07,361,452.43,14.34,3,6.14,0.19
Indiana,2020-08-07,1245,883.71,13.13,10,8.29,0.12
Illinois,2020-08-07,2017,1683.0,13.28,37,18.57,0.15
Idaho,2020-08-07,563,460.0,25.74,4,5.43,0.3
Hawaii,2020-08-07,201,143.43,10.13,2,0.71,0.05
Georgia,2020-08-07,3976,3133.43,29.51,87,50.71,0.48
Florida,2020-08-07,7686,6812.71,31.72,180,154.86,0.72
District of Columbia,2020-08-07,71,66.14,9.37,2,0.57,0.08
Delaware,2020-08-07,80,93.86,9.64,1,0.43,0.04
Connecticut,2020-08-07,75,72.86,2.04,4,1.29,0.04
Colorado,2020-08-07,448,447.57,7.77,5,3.0,0.05
California,2020-08-07,7129,6552.71,16.58,183,139.29,0.35
Arkansas,2020-08-07,1011,789.71,26.17,6,9.71,0.32
Arizona,2020-08-07,1360,1570.86,21.58,80,55.71,0.77
Alaska,2020-08-07,65,87.29,11.93,0,0.29,0.04
Alabama,2020-08-07,1709,1511.14,30.82,21,22.14,0.45
Northern Mariana Islands,2020-08-08,1,0.57,1.06,0,0.0,0.0
Guam,2020-08-08,1,7.57,4.49,0,0.0,0.0
Puerto Rico,2020-08-08,738,507.43,14.98,9,7.0,0.21
Virgin Islands,2020-08-08,0,15.29,14.39,0,0.14,0.13
Wyoming,2020-08-08,13,34.86,6.02,0,0.29,0.05
Wisconsin,2020-08-08,975,881.0,15.13,6,7.43,0.13
West Virginia,2020-08-08,130,118.29,6.6,4,2.14,0.12
Washington,2020-08-08,371,671.14,8.81,8,12.83,0.17
Virginia,2020-08-08,1307,1198.29,14.04,5,15.29,0.18
Vermont,2020-08-08,6,4.71,0.76,0,0.14,0.02
Utah,2020-08-08,291,438.14,13.67,0,4.17,0.13
Texas,2020-08-08,6339,8054.43,27.78,205,201.14,0.69
Tennessee,2020-08-08,1785,1752.86,25.67,11,20.71,0.3
South Dakota,2020-08-08,106,87.14,9.85,2,1.71,0.19
South Carolina,2020-08-08,1241,1265.86,24.59,45,36.57,0.71
Rhode Island,2020-08-08,0,102.29,9.66,0,1.0,0.09
Pennsylvania,2020-08-08,588,742.57,5.8,12,14.57,0.11
Oregon,2020-08-08,353,313.43,7.43,7,4.14,0.1
Oklahoma,2020-08-08,836,766.29,19.37,3,7.71,0.19
Ohio,2020-08-08,1294,1126.0,9.63,16,21.86,0.19
North Dakota,2020-08-08,181,129.43,16.98,2,1.29,0.17
North Carolina,2020-08-08,1882,1557.14,14.85,24,27.86,0.27
New York,2020-08-08,706,654.0,3.36,9,9.5,0.05
New Mexico,2020-08-08,150,188.43,8.99,6,4.29,0.2
New Jersey,2020-08-08,368,339.71,3.82,9,9.0,0.1
New Hampshire,2020-08-08,39,29.29,2.15,0,0.43,0.03
Nevada,2020-08-08,848,896.29,29.1,29,16.71,0.54
Nebraska,2020-08-08,141,264.86,13.69,1,3.17,0.16
Montana,2020-08-08,118,115.43,10.8,4,2.0,0.19
Missouri,2020-08-08,389,956.86,15.59,7,10.0,0.16
Mississippi,2020-08-08,1210,966.43,32.47,26,25.86,0.87
Minnesota,2020-08-08,916,702.0,12.45,8,6.14,0.11
Michigan,2020-08-08,696,696.86,6.98,0,11.17,0.11
Massachusetts,2020-08-08,420,381.57,5.54,12,13.57,0.2
Maryland,2020-08-08,762,747.43,12.36,12,10.14,0.17
Maine,2020-08-08,12,12.71,0.95,1,0.5,0.04
Louisiana,2020-08-08,0,1781.43,38.32,0,36.86,0.79
Kentucky,2020-08-08,839,624.86,13.99,5,4.57,0.1
Kansas,2020-08-08,26,406.43,13.95,0,3.14,0.11
Iowa,2020-08-08,391,431.14,13.67,11,7.43,0.24
Indiana,2020-08-08,1039,893.14,13.27,13,9.29,0.14
Illinois,2020-08-08,2049,1757.0,13.87,13,19.86,0.16
Idaho,2020-08-08,520,480.29,26.88,5,5.57,0.31
Hawaii,2020-08-08,231,164.14,11.59,0,0.71,0.05
Georgia,2020-08-08,4032,3210.57,30.24,66,50.14,0.47
Florida,2020-08-08,8502,6649.86,30.96,182,155.29,0.72
District of Columbia,2020-08-08,64,64.0,9.07,1,0.71,0.1
Delaware,2020-08-08,57,89.29,9.17,2,0.71,0.07
Connecticut,2020-08-08,0,72.86,2.04,0,1.29,0.04
Colorado,2020-08-08,410,447.71,7.77,0,2.29,0.04
California,2020-08-08,8016,6664.43,16.87,102,133.43,0.34
Arkansas,2020-08-08,772,805.43,26.69,14,11.0,0.36
Arizona,2020-08-08,1122,1315.29,18.07,55,55.29,0.76
Alaska,2020-08-08,85,78.0,10.66,1,0.29,0.04
Alabama,2020-08-08,1872,1546.29,31.54,20,21.71,0.44
Northern Mariana Islands,2020-08-09,0,0.43,0.8,0,0.0,0.0
Guam,2020-08-09,0,7.57,4.49,0,0.0,0.0
Puerto Rico,2020-08-09,697,530.0,15.65,5,7.0,0.21
Virgin Islands,2020-08-09,19,18.0,16.94,0,0.14,0.13
Wyoming,2020-08-09,37,34.57,5.97,0,0.29,0.05
Wisconsin,2020-08-09,604,835.0,14.34,2,7.57,0.13
West Virginia,2020-08-09,131,120.0,6.7,8,3.14,0.18
Washington,2020-08-09,902,726.86,9.55,22,15.83,0.21
Virginia,2020-08-09,897,1186.29,13.9,4,15.43,0.18
Vermont,2020-08-09,5,4.71,0.76,0,0.14,0.02
Utah,2020-08-09,309,422.14,13.17,1,4.17,0.13
Texas,2020-08-09,5787,7947.57,27.41,99,209.14,0.72
Tennessee,2020-08-09,2063,1854.86,27.16,8,21.0,0.31
South Dakota,2020-08-09,128,92.86,10.5,0,1.57,0.18
South Carolina,2020-08-09,975,1235.29,23.99,24,36.29,0.7
Rhode Island,2020-08-09,0,102.29,9.66,0,1.0,0.09
Pennsylvania,2020-08-09,646,753.43,5.89,2,14.29,0.11
Oregon,2020-08-09,261,310.71,7.37,1,4.0,0.09
Oklahoma,2020-08-09,491,765.71,19.35,0,7.57,0.19
Ohio,2020-08-09,879,1116.71,9.55,1,20.0,0.17
North Dakota,2020-08-09,88,133.71,17.55,0,1.0,0.13
North Carolina,2020-08-09,1335,1567.0,14.94,11,28.43,0.27
New York,2020-08-09,513,651.43,3.35,9,9.17,0.05
New Mexico,2020-08-09,200,185.57,8.85,4,4.43,0.21
New Jersey,2020-08-09,344,343.0,3.86,5,8.83,0.1
New Hampshire,2020-08-09,13,28.14,2.07,0,0.29,0.02
Nevada,2020-08-09,797,858.29,27.87,10,18.0,0.58
Nebraska,2020-08-09,187,247.14,12.78,0,3.17,0.16
Montana,2020-08-09,63,108.43,10.15,0,2.0,0.19
Missouri,2020-08-09,1185,1045.43,17.03,5,10.71,0.17
Mississippi,2020-08-09,527,945.71,31.78,22,27.57,0.93
Minnesota,2020-08-09,797,707.43,12.54,9,6.29,0.11
Michigan,2020-08-09,507,711.14,7.12,0,13.4,0.13
Massachusetts,2020-08-09,329,368.86,5.35,14,13.86,0.2
Maryland,2020-08-09,908,747.14,12.36,8,10.0,0.17
Maine,2020-08-09,16,12.0,0.89,0,0.5,0.04
Louisiana,2020-08-09,2653,1665.14,35.82,56,36.57,0.79
Kentucky,2020-08-09,330,621.43,13.91,0,4.43,0.1
Kansas,2020-08-09,153,400.57,13.75,0,2.71,0.09
Iowa,2020-08-09,608,456.57,14.47,5,7.57,0.24
Indiana,2020-08-09,1046,934.29,13.88,5,9.43,0.14
Illinois,2020-08-09,1366,1740.43,13.73,6,19.14,0.15
Idaho,2020-08-09,204,476.0,26.64,1,5.71,0.32
Hawaii,2020-08-09,152,179.43,12.67,0,0.71,0.05
Georgia,2020-08-09,2839,3227.29,30.4,13,50.0,0.47
Florida,2020-08-09,6229,6524.86,30.38,77,157.43,0.73
District of Columbia,2020-08-09,100,68.43,9.7,1,0.71,0.1
Delaware,2020-08-09,73,89.43,9.18,1,0.86,0.09
Connecticut,2020-08-09,0,72.86,2.04,0,1.29,0.04
Colorado,2020-08-09,308,428.57,7.44,1,2.43,0.04
California,2020-08-09,7086,6758.14,17.1,66,138.0,0.35
Arkansas,2020-08-09,572,796.14,26.38,9,11.43,0.38
Arizona,2020-08-09,860,1230.43,16.9,12,54.71,0.75
Alaska,2020-08-09,100,69.86,9.55,0,0.29,0.04
Alabama,2020-08-09,1161,1412.86,28.82,13,20.14,0.41
Northern Mariana Islands,2020-08-10,1,0.43,0.8,0,0.0,0.0
Guam,2020-08-10,6,7.14,4.24,0,0.0,0.0
Puerto Rico,2020-08-10,700,575.71,17.0,0,7.0,0.21
Virgin Islands,2020-08-10,29,19.57,18.42,0,0.14,0.13
Wyoming,2020-08-10,0,33.67,5.82,0,0.14,0.02
Wisconsin,2020-08-10,592,850.86,14.61,0,7.0,0.12
West Virginia,2020-08-10,60,111.57,6.23,2,3.43,0.19
Washington,2020-08-10,977,744.86,9.78,7,16.17,0.21
Virginia,2020-08-10,663,1091.86,12.79,1,15.57,0.18
Vermont,2020-08-10,3,5.0,0.8,0,0.14,0.02
Utah,2020-08-10,357,416.57,12.99,9,5.0,0.16
Texas,2020-08-10,6790,7663.0,26.43,80,195.29,0.67
Tennessee,2020-08-10,1179,1866.71,27.33,14,20.71,0.3
South Dakota,2020-08-10,58,91.86,10.38,0,1.57,0.18
South Carolina,2020-08-10,724,1172.57,22.77,18,36.57,0.71
Rhode Island,2020-08-10,196,98.29,9.28,1,0.71,0.07
Pennsylvania,2020-08-10,957,761.71,5.95,4,14.57,0.11
Oregon,2020-08-10,216,299.0,7.09,3,4.0,0.09
Oklahoma,2020-08-10,401,768.0,19.41,2,7.71,0.19
Ohio,2020-08-10,883,1109.71,9.49,4,19.14,0.16
North Dakota,2020-08-10,117,132.57,17.4,1,1.14,0.15
North Carolina,2020-08-10,756,1465.43,13.97,3,26.43,0.25
New York,2020-08-10,478,642.29,3.3,7,8.33,0.04
New Mexico,2020-08-10,129,187.71,8.95,5,5.0,0.24
New Jersey,2020-08-10,258,342.14,3.85,4,7.83,0.09
New Hampshire,2020-08-10,9,25.71,1.89,0,0.29,0.02
Nevada,2020-08-10,744,826.57,26.84,4,16.57,0.54
Nebraska,2020-08-10,264,248.57,12.85,1,2.86,0.15
Montana,2020-08-10,80,111.86,10.47,0,1.57,0.15
Missouri,2020-08-10,987,1029.43,16.77,11,11.57,0.19
Mississippi,2020-08-10,476,932.0,31.32,16,28.71,0.96
Minnesota,2020-08-10,618,708.14,12.56,3,6.43,0.11
Michigan,2020-08-10,637,709.86,7.11,7,12.8,0.13
Massachusetts,2020-08-10,275,379.71,5.51,6,13.29,0.19
Maryland,2020-08-10,756,730.86,12.09,6,9.71,0.16
Maine,2020-08-10,7,11.29,0.84,0,0.33,0.02
Louisiana,2020-08-10,562,1588.43,34.17,24,37.57,0.81
Kentucky,2020-08-10,423,605.57,13.55,4,4.57,0.1
Kansas,2020-08-10,949,413.43,14.19,7,3.0,0.1
Iowa,2020-08-10,245,465.57,14.76,4,7.29,0.23
Indiana,2020-08-10,663,946.14,14.05,3,9.14,0.14
Illinois,2020-08-10,1429,1726.86,13.63,2,18.0,0.14
Idaho,2020-08-10,470,489.86,27.41,2,5.29,0.3
Hawaii,2020-08-10,140,170.0,12.01,3,1.14,0.08
Georgia,2020-08-10,2129,3252.29,30.63,30,54.0,0.51
Florida,2020-08-10,4155,6439.57,29.98,91,160.0,0.74
District of Columbia,2020-08-10,54,70.57,10.0,0,0.71,0.1
Delaware,2020-08-10,59,82.71,8.49,0,0.86,0.09
Connecticut,2020-08-10,247,72.14,2.02,3,1.0,0.03
Colorado,2020-08-10,305,426.43,7.4,5,2.71,0.05
California,2020-08-10,11023,7433.14,18.81,95,137.14,0.35
Arkansas,2020-08-10,645,775.86,25.71,11,11.43,0.38
Arizona,2020-08-10,548,1161.14,15.95,5,53.14,0.73
Alaska,2020-08-10,66,67.86,9.28,0,0.14,0.02
Alabama,2020-08-10,1686,1479.86,30.18,29,23.43,0.48
Northern Mariana Islands,2020-08-11,0,0.43,0.8,0,0.0,0.0
Guam,2020-08-11,16,8.43,5.0,0,0.0,0.0
Puerto Rico,2020-08-11,582,582.71,17.2,8,7.14,0.21
Virgin Islands,2020-08-11,63,25.14,23.67,0,0.14,0.13
Wyoming,2020-08-11,31,32.83,5.67,1,0.29,0.05
Wisconsin,2020-08-11,719,840.43,14.43,8,6.71,0.12
West Virginia,2020-08-11,121,117.71,6.57,6,3.29,0.18
Washington,2020-08-11,394,684.43,8.99,5,13.5,0.18
Virginia,2020-08-11,996,1070.57,12.54,17,14.29,0.17
Vermont,2020-08-11,10,5.86,0.94,0,0.14,0.02
Utah,2020-08-11,349,402.57,12.56,4,4.5,0.14
Texas,2020-08-11,7716,7399.0,25.52,247,194.29,0.67
Tennessee,2020-08-11,1036,1764.43,25.84,36,22.29,0.33
South Dakota,2020-08-11,50,90.57,10.24,0,1.43,0.16
South Carolina,2020-08-11,971,1134.29,22.03,49,35.86,0.7
Rhode Island,2020-08-11,119,94.71,8.94,1,0.71,0.07
Pennsylvania,2020-08-11,792,756.57,5.91,26,15.43,0.12
Oregon,2020-08-11,294,297.43,7.05,10,5.14,0.12
Oklahoma,2020-08-11,763,753.29,19.04,13,7.43,0.19
Ohio,2020-08-11,1095,1102.86,9.43,35,19.71,0.17
North Dakota,2020-08-11,172,136.0,17.85,5,1.57,0.21
North Carolina,2020-08-11,1068,1405.43,13.4,40,28.57,0.27
New York,2020-08-11,667,631.0,3.24,11,8.67,0.04
New Mexico,2020-08-11,199,186.14,8.88,3,5.0,0.24
New Jersey,2020-08-11,444,354.71,3.99,12,8.0,0.09
New Hampshire,2020-08-11,21,24.0,1.77,0,0.14,0.01
Nevada,2020-08-11,586,764.57,24.82,19,17.14,0.56
Nebraska,2020-08-11,334,264.57,13.68,3,2.57,0.13
Montana,2020-08-11,93,109.29,10.23,2,1.86,0.17
Missouri,2020-08-11,1067,1008.43,16.43,5,10.29,0.17
Mississippi,2020-08-11,644,870.57,29.25,32,27.29,0.92
Minnesota,2020-08-11,323,668.29,11.85,6,6.71,0.12
Michigan,2020-08-11,889,724.0,7.25,7,13.4,0.13
Massachusetts,2020-08-11,392,357.71,5.19,10,13.43,0.19
Maryland,2020-08-11,582,712.43,11.78,13,10.57,0.17
Maine,2020-08-11,1,10.71,0.8,1,0.43,0.03
Louisiana,2020-08-11,1164,1238.29,26.64,26,37.43,0.81
Kentucky,2020-08-11,698,604.0,13.52,9,4.86,0.11
Kansas,2020-08-11,87,417.43,14.33,1,3.0,0.1
Iowa,2020-08-11,357,470.0,14.9,11,8.29,0.26
Indiana,2020-08-11,891,954.43,14.18,25,10.43,0.15
Illinois,2020-08-11,1593,1760.14,13.89,25,18.86,0.15
Idaho,2020-08-11,500,487.14,27.26,9,4.86,0.27
Hawaii,2020-08-11,118,166.43,11.75,2,1.29,0.09
Georgia,2020-08-11,3644,3351.14,31.56,117,60.0,0.57
Florida,2020-08-11,5831,6494.57,30.24,276,164.43,0.77
District of Columbia,2020-08-11,89,71.14,10.08,2,0.86,0.12
Delaware,2020-08-11,65,80.29,8.24,0,0.57,0.06
Connecticut,2020-08-11,117,82.0,2.3,0,1.0,0.03
Colorado,2020-08-11,383,427.86,7.43,10,3.29,0.06
California,2020-08-11,11811,8402.86,21.27,194,136.86,0.35
Arkansas,2020-08-11,383,718.57,23.81,11,10.86,0.36
Arizona,2020-08-11,1146,1177.57,16.18,48,50.71,0.7
Alaska,2020-08-11,50,66.29,9.06,0,0.14,0.02
Alabama,2020-08-11,831,1449.86,29.57,50,25.86,0.53
Northern Mariana Islands,2020-08-12,0,0.43,0.8,0,0.0,0.0
Guam,2020-08-12,15,8.57,5.09,0,0.0,0.0
Puerto Rico,2020-08-12,671,631.86,18.66,8,7.0,0.21
Virgin Islands,2020-08-12,0,19.71,18.56,0,0.0,0.0
Wyoming,2020-08-12,13,28.5,4.92,0,0.29,0.05
Wisconsin,2020-08-12,559,779.71,13.39,5,6.14,0.11
West Virginia,2020-08-12,133,121.29,6.77,6,4.14,0.23
Washington,2020-08-12,551,683.0,8.97,3,12.0,0.16
Virginia,2020-08-12,776,1067.43,12.51,8,11.14,0.13
Vermont,2020-08-12,6,6.0,0.96,0,0.14,0.02
Utah,2020-08-12,345,386.14,12.04,5,4.33,0.14
Texas,2020-08-12,6927,7051.14,24.32,334,213.29,0.74
Tennessee,2020-08-12,1486,1740.57,25.49,15,20.57,0.3
South Dakota,2020-08-12,102,92.43,10.45,1,1.43,0.16
South Carolina,2020-08-12,844,1071.71,20.82,46,35.71,0.69
Rhode Island,2020-08-12,76,92.57,8.74,2,0.86,0.08
Pennsylvania,2020-08-12,904,781.86,6.11,43,19.57,0.15
Oregon,2020-08-12,247,292.86,6.94,6,5.14,0.12
Oklahoma,2020-08-12,667,691.0,17.46,9,6.29,0.16
Ohio,2020-08-12,1422,1134.71,9.71,26,19.71,0.17
